Student_ID,CGPA,Interests,Skills,Courses_Completed,Projects_Count,Role
d91249b1-2170-4453-ab54-c73c62095201,6.99,Web Development,"React,Angular,SQL,TensorFlow",9,4,Web Developer
ecc42aa3-3840-46fd-8bc2-ca51367649f3,5.34,Cloud Computing,"Kubernetes,AWS,Python,Azure,Java",6,4,Cloud Engineer
11bc7458-6874-4818-a83c-8f068916c445,8.16,Data Science,"SQL,Pandas,PowerBI",17,1,Data Analyst
c6b90475-044e-40e9-8c60-119641608d97,8.8,Data Science,"Excel,SQL,Java,TensorFlow",17,1,Data Analyst
44e983a4-0990-4215-b56a-b9aa194cc0c2,7.27,Machine Learning,"Java,Git,JavaScript,Python",6,4,Software Engineer
0ecaaebc-ce7b-4462-97e0-ecebcce12789,6.0,Web Development,"Node.js,Angular,HTML/CSS,NumPy",19,4,Web Developer
bd4fd686-772e-47cb-8d3d-bd0ebec4af4c,8.27,Data Science,"Python,Java,AWS",19,4,Software Engineer
4286342a-b96e-4b37-912a-fc9c6d0eb5d3,8.26,Artificial Intelligence,"Mathematics,PyTorch,Python,JavaScript,Angular",20,1,AI/ML Engineer
d654a80c-eb52-4487-937f-2b86f50e2b24,9.05,Artificial Intelligence,"Java,Data Structures,SQL,Git,Tableau",10,2,Software Engineer
555c3c7a-916f-4781-b7e2-77a931fa8b98,6.87,DevOps,"AWS,Kubernetes,Linux,Azure,TensorFlow,HTML/CSS",18,5,Cloud Engineer
6417fa8d-3c84-4265-89c9-bdf23fe4ea77,6.59,Machine Learning,"Git,Java,Python,Data Structures,PyTorch,HTML/CSS,NumPy",16,5,Software Engineer
845c8f78-eb25-4d63-a057-56491228a392,8.94,Machine Learning,"Pandas,Scikit-learn,TensorFlow,NumPy,PowerBI,React,HTML/CSS",5,2,Data Scientist
6a9759cf-8ea8-404b-ac79-2403fd7d0747,8.08,Web Development,"Angular,HTML/CSS,Python,Azure",13,5,Web Developer
9976e8ff-6f1d-43cf-8df9-7ff87f731516,7.65,Cybersecurity,"Python,Data Structures,SQL,Java,PyTorch,JavaScript",15,5,Software Engineer
607b357f-7106-4318-9697-8ca49aef6266,6.99,Cybersecurity,"Python,C++,Tableau",20,5,Software Engineer
832df2d0-d9a8-46c2-9a9b-c3ac70482de8,6.41,Web Development,"JavaScript,Angular,React,C++,PyTorch",12,5,Web Developer
228d4ec5-135c-4692-a052-2ccb8149abb5,6.94,Cloud Computing,"Kubernetes,Linux,AWS,NumPy,JavaScript",15,4,Cloud Engineer
a70d168c-2c7a-4231-af45-fd6e20721320,7.62,Cloud Computing,"Python,Java,Data Structures,Pandas,JavaScript",15,1,Software Engineer
1dec6b72-7fdf-4e92-a752-01bf0560cf85,6.88,Artificial Intelligence,"Mathematics,Scikit-learn,PyTorch,Pandas",20,5,AI/ML Engineer
36723b86-71a3-4a1c-b6e5-769a3ae4f567,6.94,Database Management,"NumPy,Python,Pandas,NoSQL",19,1,Data Scientist
880d7c27-e62c-4811-b5db-621471696246,5.72,Database Management,"Tableau,Pandas,NoSQL",10,4,Data Scientist
fe78f367-a19f-4189-bcb4-085da133dffc,6.4,DevOps,"Linux,Azure,AWS,Kubernetes,PyTorch,NumPy,Angular",5,1,Cloud Engineer
bdbae549-a20f-4903-a0bc-908fe02ca909,8.64,DevOps,"Linux,Python,Azure,Kubernetes,Java,PyTorch",14,3,Cloud Engineer
3b3c254c-6f84-4740-add2-3e52b0b4ea09,9.33,Web Development,"React,HTML/CSS,Angular,Node.js,PyTorch,Git",12,2,Web Developer
0275e1f8-5855-481a-8714-6352afec4865,7.89,Machine Learning,"Tableau,Scikit-learn,Python,SQL,React,Git,Java",7,1,Data Scientist
87cb39bb-dada-4501-ae19-eed172f40e11,6.37,Web Development,"React,JavaScript,Git,HTML/CSS,Angular,C++",19,1,Web Developer
cf53349f-e1f2-4f3d-83b9-77e5500548a3,8.09,Machine Learning,"Python,Git,React",5,4,Software Engineer
77757e1a-1a95-4f98-9afe-e118c4b39757,7.28,Machine Learning,"PowerBI,Python,Pandas,Tableau,PyTorch,TensorFlow",7,1,Data Analyst
35fd5dea-2b8e-4924-a721-79dbd96925b0,7.5,Web Development,"Angular,React,Git,Docker,Java",8,3,Web Developer
c2fb091a-8f9a-4e72-bca3-f5750e23c2db,6.68,DevOps,"Data Structures,Git,JavaScript",11,3,Software Engineer
9f858af1-e5e5-4e0a-871e-efe355082453,8.62,DevOps,"AWS,Linux,TensorFlow",6,5,Cloud Engineer
41a434d2-8ca9-40a4-bc5c-d7d2f6e13288,6.98,Machine Learning,"Scikit-learn,TensorFlow,Python,PyTorch,PowerBI",14,5,AI/ML Engineer
bc284838-a1fd-48cb-998d-f29404611e3c,9.01,DevOps,"Python,C++,Data Structures,Java,NoSQL,PowerBI",19,2,Software Engineer
150cea40-5a67-44fb-bd23-85113bc69664,6.75,Machine Learning,"Mathematics,PyTorch,TensorFlow,C++,Python",17,3,AI/ML Engineer
09e85a10-a258-4d04-9fbe-d6eddeac731a,7.02,Database Management,"Excel,SQL,Tableau,PowerBI,Azure,Git",11,5,Data Analyst
51eaa259-32ab-49e5-8a81-502ce28c7b39,7.0,Data Science,"Tableau,PowerBI,NumPy,Azure",10,4,Data Analyst
64f58aa8-4ab0-4a22-ae46-713bdfaf0268,7.08,Data Science,"Pandas,SQL,Angular",18,3,Data Scientist
a0d19b5f-02fc-4214-b64c-c4cdc78c34e8,7.77,Cloud Computing,"Linux,Docker,Kubernetes,Python,Tableau",18,4,Cloud Engineer
c76825ab-4e04-4c8e-b378-9f73d9b8fc78,8.22,Web Development,"HTML/CSS,Node.js,Java",7,2,Web Developer
df97efee-e57b-4b66-a7df-d57b126d0d72,7.85,Machine Learning,"Data Structures,SQL,Java,PyTorch,Kubernetes",16,5,Software Engineer
73153fe9-aac8-489a-af18-77ab572ea393,7.83,Web Development,"HTML/CSS,React,Git,Azure,Java",5,5,Web Developer
125db25d-4dae-49af-a53c-e8d6e01f4a42,9.31,Web Development,"Node.js,Git,Docker,Angular",10,5,Web Developer
e1e9b55c-3035-4a54-a66a-7a9ec270f453,9.1,Cloud Computing,"Linux,Docker,React,HTML/CSS",8,1,Cloud Engineer
6b0070aa-6b51-4274-99f9-7b4cd78abc24,7.43,Data Science,"Java,SQL,Data Structures,C++,TensorFlow,Tableau,HTML/CSS",7,4,Software Engineer
1c70e7d2-c6a4-43d8-a5b7-c6c5aafe4631,6.71,DevOps,"Azure,Python,NoSQL,AWS",19,1,Cloud Engineer
443390ea-403a-422e-b6d9-208c98b546bd,9.02,Web Development,"Java,Data Structures,C++,Python,HTML/CSS,Angular,TensorFlow",5,2,Software Engineer
45b4ab91-0871-4c0e-a970-ef069188be93,7.14,game Development,"Python,SQL,Angular",9,4,Software Engineer
b365711f-5b1e-458a-8758-555a7a31efa6,8.1,Data Science,"Tableau,SQL,AWS",10,5,Data Analyst
8fd9ccff-02e8-4e86-a974-eb3985853cbd,7.26,Data Science,"Data Structures,C++,Git,Angular",8,1,Software Engineer
e2200701-1e2d-4eb7-abaf-5e7f129cfc11,6.92,Machine Learning,"Tableau,PowerBI,Excel,Pandas,React,Angular",6,2,Data Analyst
66a530a9-3dd8-41a7-b4b8-7f580b84dadf,7.85,Data Science,"Tableau,PowerBI,SQL,Python,PyTorch,Git,Azure",14,5,Data Analyst
a710c2d9-9532-47e1-b35e-70263ab7e4c5,9.1,Machine Learning,"PyTorch,Scikit-learn,Docker",16,1,AI/ML Engineer
b7fac084-b61e-4f3a-9355-66421528c073,6.65,Data Science,"Python,Java,C++,Git,TensorFlow,NumPy,JavaScript",14,5,Software Engineer
7bbaef91-a4f2-4b4a-b556-f89d7a094820,6.58,game Development,"C++,SQL,Python,Data Structures,NoSQL,JavaScript,Kubernetes",13,4,Software Engineer
0a40cb0a-8926-4489-8823-359dda733de6,7.34,Artificial Intelligence,"TensorFlow,Mathematics,Scikit-learn,Python",6,2,AI/ML Engineer
a6e2423f-8ab9-4d5b-80e1-ccb33cc5057e,8.64,Machine Learning,"PyTorch,TensorFlow,HTML/CSS",14,3,AI/ML Engineer
6073c962-b2e3-4848-9c1f-fe13934f41be,6.68,Web Development,"C++,Python,SQL,NoSQL,HTML/CSS",20,1,Software Engineer
b3ba959d-4ef2-4d03-b55a-0e84283c8c56,7.88,Database Management,"SQL,TensorFlow,Kubernetes",8,2,Data Scientist
c50f8399-9fa3-4212-a46b-572eff7a391e,7.96,Data Science,"Python,NumPy,HTML/CSS,AWS",18,1,Data Scientist
49a1f601-d3ab-4d49-ab1a-9a77b36dfe21,7.46,Machine Learning,"TensorFlow,Mathematics,Scikit-learn,PyTorch,Java,HTML/CSS,C++",17,3,AI/ML Engineer
f3fbecb9-d299-4d1f-8e79-7e94cd3455e4,5.95,Data Science,"Scikit-learn,Pandas,JavaScript",14,3,Data Scientist
3e299312-3528-4dc5-9662-e263cbbb9efc,5.91,Web Development,"React,HTML/CSS,Angular,Git,PowerBI,Java",5,1,Web Developer
a896c6c0-5a4f-4c8e-bcbb-3f4564e95359,8.97,Web Development,"Node.js,Angular,HTML/CSS,Tableau",11,1,Web Developer
3ed2d078-059f-4ac5-ae0e-93b27d50ddd3,7.62,Database Management,"Pandas,Python,Tableau,Azure,PyTorch",7,2,Data Analyst
43051442-53a1-40b1-bdd3-856f054a9bb5,6.25,Web Development,"Git,React,C++,Python",17,3,Web Developer
859f4aa8-2dd0-4ceb-be4b-0df1391a68f7,8.23,Web Development,"JavaScript,Angular,Node.js,Tableau,Java",16,3,Web Developer
e0ef722a-24c1-41e3-bd95-58e18d3814bf,7.24,Data Science,"NumPy,Python,Kubernetes,PyTorch",6,2,Data Scientist
7622230b-58ea-4645-8a99-e9db73d4fff1,8.18,Database Management,"Excel,Tableau,TensorFlow,NoSQL",11,2,Data Analyst
bd98c133-6f72-4e0e-9d11-8a9dd163d4ca,6.81,DevOps,"Docker,Kubernetes,Python,Linux,Pandas,Tableau",18,2,Cloud Engineer
a0fa4828-cbde-4202-b9af-4b3ebf6cb2a0,7.38,Web Development,"React,Angular,Kubernetes",9,2,Web Developer
36cf1828-93d7-4734-a072-618525854c06,5.73,Machine Learning,"PyTorch,Python,Mathematics,Git,Azure",12,3,AI/ML Engineer
bb83d048-c3b2-4fe9-aee0-18762391f396,8.47,Data Science,"Python,Pandas,Scikit-learn,TensorFlow,Angular,Azure",20,1,Data Scientist
9bcb78b0-715b-4198-9649-d232734355bc,8.34,Machine Learning,"Java,Git,C++,Docker",9,1,Software Engineer
9c787a60-61b3-40da-ac5d-c33fdee00787,7.78,Web Development,"JavaScript,Node.js,React,Java,Scikit-learn",16,5,Web Developer
9f38c396-e0e7-42ab-a273-3ed62b5cb923,6.78,Machine Learning,"Scikit-learn,SQL,NumPy,Python,Java,React",10,3,Data Scientist
4bed81fd-70a3-45bc-9fe4-1754b492c247,8.49,Data Science,"Scikit-learn,Tableau,SQL,TensorFlow,Java,JavaScript",5,5,Data Scientist
1fe7b4a0-6f7d-47dc-a6c7-f06a68385ab6,8.29,game Development,"Git,Data Structures,AWS,Scikit-learn",19,4,Software Engineer
0dae0dd5-997f-4321-bac0-383150d89f26,6.26,Web Development,"Angular,HTML/CSS,JavaScript,Node.js,PyTorch,C++",6,5,Web Developer
1140c3dc-ae7e-4958-b17c-1c34694e85b5,6.71,DevOps,"Kubernetes,AWS,Azure,Linux,Java,C++",5,3,Cloud Engineer
c91b03d7-94f4-435f-b1bb-14faad14d606,7.34,Cloud Computing,"Kubernetes,Azure,Python,Linux,C++,NumPy,React",11,2,Cloud Engineer
cf2ca7c7-02f3-4fac-afac-fdde44453f27,7.31,Machine Learning,"Pandas,Excel,Git",6,1,Data Analyst
a9767d28-acf5-42d8-b279-00fe51aad828,8.34,Database Management,"Pandas,Scikit-learn,Tableau,Angular,AWS",19,1,Data Scientist
bed5c9b4-9035-4ada-abd6-b62c47b3bd8b,7.48,Web Development,"JavaScript,Angular,Git,HTML/CSS,NoSQL,SQL",19,3,Web Developer
9005d615-1310-40c0-83cf-0fbe4c06d890,4.58,Machine Learning,"Python,Scikit-learn,JavaScript,React",16,2,AI/ML Engineer
7eb34e84-f0df-4366-b3f9-3a1d9bffef83,4.51,Data Science,"Tableau,PowerBI,Git",12,5,Data Analyst
ef2644ff-bd65-42ff-9d65-319ea4cfe07e,7.03,Cloud Computing,"Azure,AWS,Kubernetes,Docker,TensorFlow,Tableau,Python",14,3,Cloud Engineer
a793c49b-7330-4040-b248-e393ddb06b24,7.39,Machine Learning,"Mathematics,PyTorch,TensorFlow,Python,Git,PowerBI,Tableau",6,5,AI/ML Engineer
f1ff6f03-e66f-4884-a090-7306e6656d70,9.15,Data Science,"SQL,Pandas,Scikit-learn,AWS",20,1,Data Analyst
66ba3e52-d494-4506-b3d8-e423e1990227,9.73,Artificial Intelligence,"PyTorch,Python,Scikit-learn,Mathematics,Tableau,PowerBI",12,4,AI/ML Engineer
310a9c7c-a01d-423a-b91d-5e2292a39194,8.41,Data Science,"SQL,Python,TensorFlow,HTML/CSS,Java",19,4,Data Scientist
37201574-2277-4395-854b-f1ed0eabca26,6.82,Machine Learning,"Scikit-learn,Python,PyTorch",17,2,Data Scientist
b0df193d-0b56-460f-a75c-c4ae41a8c4c8,8.46,Web Development,"Angular,Node.js,HTML/CSS,Python,PowerBI",17,4,Web Developer
5a30a0fb-aa23-4639-beb0-1210b9cbf53d,7.05,Cloud Computing,"Python,Linux,Docker,Kubernetes,NumPy",11,2,Cloud Engineer
f2756a9c-857e-4187-b8f2-abf01cee0198,8.09,DevOps,"AWS,Azure,Docker,Linux,React,Tableau,Python",7,4,Cloud Engineer
8b1e8b8f-aaf7-407b-9a03-e658763c03fc,7.69,Data Science,"Scikit-learn,Tableau,NoSQL,PyTorch",9,1,Data Scientist
3d8f9cd5-a1b6-4453-bd25-b1ade97ff352,7.54,DevOps,"Azure,Kubernetes,AWS,Docker,Python,PowerBI",19,2,Cloud Engineer
9d43656c-137f-4650-9e89-082387c97a41,8.24,Web Development,"Angular,React,Node.js,Git,Java,Kubernetes,NumPy",20,5,Web Developer
9f2a018c-674c-4977-a30c-26cb8cf16434,5.25,Artificial Intelligence,"Scikit-learn,Python,Mathematics,TensorFlow,SQL,Pandas",15,1,AI/ML Engineer
61872ada-73d2-49f5-b136-9effdaf59c19,6.12,Data Science,"Scikit-learn,NumPy,Pandas,Git",6,2,Data Scientist
5e625394-f5e0-4454-9fd5-46fe3b8ebe2d,7.25,Database Management,"PowerBI,SQL,Pandas,Tableau,Angular",8,2,Data Analyst
a4800ad3-5f56-4b4f-9300-8366274daf9d,5.43,Web Development,"Java,Git,Python",9,5,Software Engineer
eb762c5c-e223-4725-8aa3-90a6c29361c8,8.67,Web Development,"JavaScript,Git,Angular,HTML/CSS,Scikit-learn,PowerBI,Pandas",16,4,Web Developer
2b61159b-06f2-4df8-8086-ae64b5d24811,6.35,Machine Learning,"Scikit-learn,NumPy,Git",9,5,Data Scientist
a31a95d3-8f68-4b20-a66a-7ddaee42f52d,7.68,Artificial Intelligence,"Mathematics,TensorFlow,Pandas",16,4,AI/ML Engineer
7c0ab64a-20f2-4910-89e3-23dab8d91add,7.11,Machine Learning,"PowerBI,Pandas,Excel,Python,Docker,Tableau",5,2,Data Analyst
5684c6db-5f9b-45d2-87f1-fa4d0ad2d86f,8.21,Cloud Computing,"Python,Docker,AWS,Kubernetes,HTML/CSS,Tableau,TensorFlow",12,5,Cloud Engineer
7ecea1dc-f715-459e-a327-bf0a47f91459,6.08,Cloud Computing,"Python,Linux,Java",19,2,Cloud Engineer
53fb4e25-4dfa-47ad-af73-50d41936a682,8.61,Database Management,"Pandas,Tableau,Angular,NoSQL",13,1,Data Scientist
9463fd28-5def-43fe-b4b9-369a7df306be,8.86,Database Management,"Data Structures,SQL,NumPy",17,1,Software Engineer
676fe032-1122-4e01-9620-d2c93a3b4140,7.62,Database Management,"Tableau,Pandas,C++,Kubernetes",12,2,Data Analyst
f0e44560-352a-4460-865a-0a6b87fa9344,8.21,Web Development,"Node.js,JavaScript,HTML/CSS,PyTorch",16,5,Web Developer
c1888e84-961a-49b6-a730-30bf2d5ae0eb,6.29,Data Science,"Python,NumPy,SQL,React,C++",9,1,Data Scientist
78469be2-5f94-4b8b-af88-cc44c4c21e97,9.8,Web Development,"Angular,React,NumPy,C++",14,2,Web Developer
ca1d381c-dbb6-4ec5-a165-7cf906f6ebfb,5.98,Cybersecurity,"C++,Java,Data Structures,SQL,React,TensorFlow",7,3,Software Engineer
8a68359a-57e2-498b-a774-f3600529f407,7.37,DevOps,"Linux,Docker,Kubernetes",9,4,Cloud Engineer
58c9391e-ad34-4ea3-aa37-b648134bd272,7.55,Artificial Intelligence,"TensorFlow,PyTorch,HTML/CSS,Java",14,1,AI/ML Engineer
5a14b298-b39b-4ca8-aba2-6c7a016c9b85,7.83,Cloud Computing,"Linux,Azure,Docker,HTML/CSS,Git",16,4,Cloud Engineer
94cc8c21-f16f-48dc-ac47-ec57477696cb,9.04,Artificial Intelligence,"Scikit-learn,TensorFlow,PyTorch,Python,PowerBI,Docker,React",11,1,AI/ML Engineer
0decf824-3836-4d4c-8017-18b551ab993d,6.71,Machine Learning,"Tableau,Excel,HTML/CSS",18,5,Data Analyst
25106e01-9552-4359-9f02-b0087f86c943,6.47,Web Development,"JavaScript,React,Angular,Azure,SQL",7,1,Web Developer
4af4afbd-e1d0-485a-9b71-c788a88992bf,8.13,Artificial Intelligence,"Scikit-learn,Python,Java",16,4,AI/ML Engineer
e4a402c5-29ab-47ae-acff-e436ea5ea4aa,8.22,Machine Learning,"Scikit-learn,Mathematics,PyTorch,HTML/CSS,Pandas",9,5,AI/ML Engineer
f83c3d74-90cd-46f1-becf-af6dbea59b4f,8.82,Web Development,"HTML/CSS,Git,Angular,React,AWS",11,3,Web Developer
6b488f52-45fd-4066-8deb-ad921854c731,6.07,Web Development,"Java,Git,SQL,Pandas,C++",10,3,Software Engineer
186c97d6-b105-4f76-978c-afe3ddbc4c79,5.9,Web Development,"Java,Python,SQL,C++,Scikit-learn,HTML/CSS",6,4,Software Engineer
76078e70-71a5-46a2-9393-698b462e7256,6.01,Database Management,"Python,SQL,Git,Java",7,4,Data Analyst
c17a7877-2f1b-48e0-a3f9-ed701acf1396,7.75,Data Science,"Tableau,Scikit-learn,Python,Pandas,TensorFlow,SQL,JavaScript",8,2,Data Scientist
3804a27d-5a01-452b-855e-83ccb9d9029a,6.05,DevOps,"AWS,Linux,Azure,Python,SQL,PowerBI",8,4,Cloud Engineer
67aded81-a7b6-4c15-802e-203ffb457efb,8.57,Web Development,"Git,C++,SQL,Docker,PyTorch",5,2,Software Engineer
5693f425-82a8-4b4c-a7a8-791720c9cfb6,7.03,Database Management,"Pandas,SQL,PowerBI,Kubernetes,Azure",9,1,Data Analyst
9d72ae43-a8b0-4664-870a-3ba59d981176,9.01,Artificial Intelligence,"Data Structures,Java,TensorFlow,C++",15,3,Software Engineer
0486d499-0f7f-4e1c-8c10-2bec04af815d,7.85,Artificial Intelligence,"PyTorch,TensorFlow,SQL,Git",20,5,AI/ML Engineer
04991773-b9b6-4242-a54a-f71591f6477c,6.85,DevOps,"Linux,Kubernetes,Pandas",14,4,Cloud Engineer
028361a4-1077-404b-b4c9-78ea5840d88e,7.24,Machine Learning,"NumPy,Python,Scikit-learn,Pandas,SQL,PowerBI,NoSQL",7,2,Data Scientist
9b9d29be-4e16-44d0-9b95-f269efea57ab,6.07,game Development,"SQL,Data Structures,Tableau,TensorFlow",14,2,Software Engineer
48267928-132e-4531-bd94-6f0e3d169809,9.77,Web Development,"React,Angular,Git,JavaScript,AWS,Azure,HTML/CSS",17,5,Web Developer
f76e9c55-3097-48ee-998a-83df3c3990c0,6.55,Machine Learning,"PowerBI,Pandas,SQL,Git,Tableau",10,2,Data Analyst
deeb52db-4a23-4807-a926-836aebe77577,8.96,Artificial Intelligence,"Git,Data Structures,C++,SQL,TensorFlow,NumPy,PyTorch",19,1,Software Engineer
49d0df47-9948-4886-b202-1c60c09906f9,6.66,Data Science,"TensorFlow,Python,NumPy,SQL,Tableau,Pandas",6,2,Data Scientist
6e4e6592-1184-41ca-a0fb-06ec804e39bf,8.21,DevOps,"Git,SQL,TensorFlow",15,5,Software Engineer
0438e82d-802d-4481-bb85-18685bddf560,8.39,Database Management,"Python,NumPy,TensorFlow,Angular,Azure",13,3,Data Scientist
5e1aefbd-84f4-47b6-8762-b0a2c63ba311,8.89,Database Management,"Excel,SQL,Python,JavaScript,Angular",7,4,Data Analyst
5f5e0b84-a4e8-4ff7-9c7c-59079d16c215,6.69,Database Management,"Python,Pandas,AWS,JavaScript",13,3,Data Analyst
ab508a3c-5032-424b-acad-e90ce057691f,6.21,Artificial Intelligence,"Java,SQL,PowerBI",20,2,Software Engineer
dbf16406-a386-426f-ae23-274f1b16efcd,7.24,Cloud Computing,"SQL,C++,Data Structures,JavaScript,NumPy",6,2,Software Engineer
ae587ecd-9fb7-46ef-abd9-8c57476c5bea,9.07,Artificial Intelligence,"Java,Python,C++,Git,PyTorch,AWS",10,1,Software Engineer
98cfac10-07ee-4081-bae0-05ca2920b3fd,8.01,Data Science,"Python,Git,Tableau,Angular",8,5,Software Engineer
d2d8ea24-6a63-41c6-b0f7-9ef5db060175,6.71,Data Science,"TensorFlow,NumPy,Scikit-learn,Docker",6,1,Data Scientist
ccc1ad09-e6c4-4824-af42-2dd4fa08c0d6,6.52,Cloud Computing,"Azure,Kubernetes,Docker,AWS,React,NumPy,NoSQL",12,5,Cloud Engineer
c50ef62c-33eb-4f1c-a595-e8a5bc3cb7dc,8.16,Database Management,"Pandas,Tableau,Git,PowerBI",7,5,Data Analyst
f8e9e6ad-7f87-47eb-ad7d-a8afd5b515d1,8.14,Data Science,"SQL,Pandas,Tableau,HTML/CSS,PyTorch",5,1,Data Scientist
a2af9aeb-c77f-49e9-b12b-270e366d6638,9.43,Web Development,"React,Node.js,JavaScript,Tableau,Scikit-learn",14,5,Web Developer
6e14acc3-3dad-4ac6-975d-8c2abf1654bd,6.91,Data Science,"Pandas,PowerBI,Python,Tableau,Docker,HTML/CSS,NoSQL",12,4,Data Analyst
4b0ba699-1dc1-4125-82d4-6334659b8eb0,8.38,Machine Learning,"Python,PowerBI,Pandas,Tableau,SQL,Docker,NumPy",8,2,Data Analyst
77da2634-ab2d-4a54-b4bd-fccce09e0275,8.46,Database Management,"Excel,PowerBI,Tableau",9,2,Data Analyst
7367dcdf-2056-452a-b195-25cce7601593,8.37,Cloud Computing,"C++,Python,Docker,TensorFlow",18,4,Software Engineer
88386abe-2fcb-480d-978c-6e4113657366,7.35,Machine Learning,"Mathematics,Python,Scikit-learn",17,5,AI/ML Engineer
9ba80486-f396-435f-9d65-56f58d73f8ea,8.53,Artificial Intelligence,"PyTorch,Python,TensorFlow,Mathematics,C++,Java,Kubernetes",7,3,AI/ML Engineer
bf21558a-8072-460f-9b18-99294e1a6605,8.77,Artificial Intelligence,"Data Structures,Java,Tableau",6,3,Software Engineer
8d675fa5-3f59-4eb8-a229-b8b309c7b4f3,8.78,Machine Learning,"Git,Data Structures,Python,Java,JavaScript,Kubernetes,Docker",5,2,Software Engineer
e2125f3e-023b-4154-bd2b-0e8138431c28,8.12,Data Science,"TensorFlow,Pandas,NumPy,C++,Kubernetes",11,5,Data Scientist
e7226b64-058c-4f2c-a67a-fe4cdfe2e35a,6.6,Web Development,"Node.js,React,TensorFlow,Docker",15,2,Web Developer
29e07c97-7abc-447f-9419-d77b095d3686,8.84,Database Management,"Python,Git,PowerBI",17,5,Software Engineer
12f743c8-c36d-4c31-a5b4-6fc94a7de4b7,8.29,Database Management,"Tableau,SQL,C++,HTML/CSS",12,4,Data Analyst
8dd700c4-5ddf-4720-8d22-d13b6dcd76de,7.93,Web Development,"Git,Angular,Tableau",13,1,Web Developer
9d807be9-b949-4efd-a7b4-60053659d203,7.03,Cybersecurity,"SQL,Python,Java,Data Structures,PyTorch,Docker",6,1,Software Engineer
e7c29cc6-037b-4dba-89c4-ead38141bd98,5.18,Web Development,"JavaScript,Node.js,TensorFlow,Pandas",5,2,Web Developer
08ea718b-1d2e-45ac-984f-1125b9ee97a8,6.4,Data Science,"Tableau,Pandas,Azure",15,3,Data Analyst
09164d4e-8e1b-4455-a566-2cd999843095,8.46,Cloud Computing,"Python,Docker,Linux,Scikit-learn,Java",13,5,Cloud Engineer
ada3a349-9ca8-4841-83b7-75cea880af0c,8.26,Web Development,"Angular,Git,Docker",11,2,Web Developer
1871972c-3525-4c6b-8aa3-b16c869cd1c7,7.83,Machine Learning,"Python,Tableau,JavaScript",17,5,Data Analyst
faa4743a-a70d-4647-90b1-354299c96eca,5.99,Artificial Intelligence,"PyTorch,TensorFlow,Mathematics,Python,React,NoSQL",16,1,AI/ML Engineer
67d2c2b4-d4de-40a8-a19b-35eac36c6ef8,5.89,Web Development,"Git,Node.js,JavaScript,HTML/CSS,Kubernetes,Scikit-learn",6,5,Web Developer
1fd1f2cc-acc1-414a-a7ea-51aa3ac253f4,6.07,Web Development,"HTML/CSS,Git,Angular,JavaScript,Docker,Python,Pandas",7,4,Web Developer
c70961b3-ebaf-40f4-bf31-c2b9d7a33b12,5.78,DevOps,"Linux,Azure,Python,Java,TensorFlow",15,2,Cloud Engineer
0d2d6fe7-3586-4cfa-9a5a-23ed6bb81a46,6.26,Data Science,"Data Structures,C++,PowerBI",13,4,Software Engineer
2c03f10c-cd9a-4778-aaa7-95a04e355374,6.45,Artificial Intelligence,"TensorFlow,Python,PyTorch,Tableau,React",16,1,AI/ML Engineer
bb28b8f6-2bde-4dcb-8eec-26e20a2fa467,7.12,Data Science,"Tableau,Scikit-learn,Angular",18,1,Data Scientist
f1cee287-af9a-4cd9-b383-2cad0cbb9077,8.76,game Development,"SQL,Java,Python,Git,Tableau,C++,PyTorch",16,3,Software Engineer
37cf9898-e557-4a66-8592-10ff88782c9a,7.48,Web Development,"Node.js,Angular,Kubernetes",6,4,Web Developer
e0f7637d-4953-4e26-9e0b-d51541149a26,8.82,Web Development,"Python,Java,AWS",15,3,Software Engineer
ae46ce9d-bd8c-4783-9022-ae6d427ae8bc,6.68,Machine Learning,"PowerBI,Excel,NumPy",8,1,Data Analyst
c7f51e6c-ac76-4b89-a9dc-135c19904507,7.97,DevOps,"AWS,Python,Azure,Linux,C++,PowerBI",6,3,Cloud Engineer
fa1de31e-752e-4008-9d5e-35afa5c023a4,10.0,Web Development,"React,Node.js,Angular,Git,C++,Docker",18,4,Web Developer
3c2f0e01-0b50-46eb-b607-56099215c79e,8.4,Web Development,"Node.js,JavaScript,Python,NumPy",13,3,Web Developer
dace58b6-57fc-410e-89f4-f44f8ed0fbee,7.59,App Development,"Git,Data Structures,HTML/CSS,TensorFlow",10,1,Software Engineer
93eed973-c9e0-4438-8f2e-2f540203fb26,7.62,Machine Learning,"Python,Pandas,SQL,Kubernetes,HTML/CSS",17,4,Data Analyst
339c4a03-25c4-4ef3-a302-e1868d376408,8.52,Database Management,"SQL,Tableau,Python,Pandas,AWS,TensorFlow",20,3,Data Analyst
089a282d-a4ce-4392-92bc-4c36098bdd31,7.18,Machine Learning,"Python,Tableau,PowerBI,Kubernetes",15,1,Data Analyst
742afd8c-f07d-4d0b-a9e2-1aafb5652272,8.76,DevOps,"AWS,Azure,PyTorch,Git",6,3,Cloud Engineer
c457cd40-4825-47b8-a10f-8a5cc2ee5d62,5.72,Database Management,"Tableau,Python,Pandas,PowerBI,AWS,React",13,2,Data Analyst
af216685-ed90-47ec-983d-5f74276b8059,6.39,DevOps,"AWS,Linux,Kubernetes,Azure,React,Angular",10,5,Cloud Engineer
8730090e-25ce-4b91-a20d-0cbe49ca9285,7.82,Database Management,"C++,Git,Docker,Java",10,3,Software Engineer
